D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_067.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_067.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_067.jpg,0,1,0,30.19029
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_140.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_140.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_140.jpg,0,1,0,30.19031
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_210.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_210.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_210.jpg,0,1,0,30.19032
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_277.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_277.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_277.jpg,-0.05,1,0,30.18978
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_353.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_353.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_353.jpg,-0.25,1,0,30.17496
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_426.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_426.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_426.jpg,-0.45,1,0,30.15162
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_493.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_493.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_493.jpg,0,1,0,30.17466
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_564.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_564.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_564.jpg,0,1,0,30.18764
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_634.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_634.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_634.jpg,0,1,0,30.18959
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_704.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_704.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_704.jpg,0,1,0,30.18971
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_774.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_774.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_774.jpg,0,1,0,30.19031
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_844.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_844.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_844.jpg,0,1,0,30.19027
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_914.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_914.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_914.jpg,0,1,0,30.19018
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_48_982.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_48_982.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_48_982.jpg,0,1,0,30.19018
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_053.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_053.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_053.jpg,0,1,0,30.19018
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_122.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_122.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_122.jpg,-0.15,1,0,30.18388
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_193.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_193.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_193.jpg,-0.3,1,0,30.16849
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_264.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_264.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_264.jpg,0,1,0,30.1889
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_339.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_339.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_339.jpg,0,1,0,30.19001
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_413.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_413.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_413.jpg,0,1,0,30.19018
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_49_487.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_49_487.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_49_487.jpg,-0.15,1,0,30.186
